customer_id,first_name,last_name,gender,past_3_years_bike_related_purchases,DOB,Customer Age,job_title,job_industry_category,wealth_segment,deceased_indicator,owns_car,tenure
1387,Natalee,Comport,Female,33,1977-07-11,43,Chemical Engineer,Manufacturing,Mass Customer,N,Yes,4 
1388,Carny,Shilstone,Male,86,1972-08-14,48,Internal Auditor,Financial Services,Mass Customer,N,No,7 
1390,Christyna,Feldberg,Female,74,2000-01-25,20,Accounting Assistant I,Retail,High Net Worth,N,Yes,1 
1391,Winni,Cana,Female,62,1976-08-05,44,Marketing Assistant,Retail,High Net Worth,N,No,12 
1392,Marris,Waison,Female,28,2000-01-15,20,Human Resources Manager,Financial Services,Mass Customer,N,No,1 
1395,Jandy,Pennazzi,Female,83,1957-12-23,63,VP Product Management,n/a,High Net Worth,N,Yes,16 
1396,Sinclair,Melonby,Male,20,1987-10-07,33,Cost Accountant,Financial Services,Mass Customer,N,No,18 
1397,Dimitri,Durie,Male,29,1979-01-21,41,Legal Assistant,Manufacturing,Mass Customer,N,Yes,14 
1398,Anderea,Pulteneye,Female,11,1966-11-29,54,Project Manager,Manufacturing,Mass Customer,N,No,17 
1399,Kaye,Clulow,Female,84,1967-09-08,53,Staff Scientist,Manufacturing,Mass Customer,N,No,15 
1400,Rikki,Eytel,Female,51,1982-05-23,38,Senior Developer,Manufacturing,Affluent Customer,N,Yes,7 
1402,Hillier,Andraud,Male,58,2001-12-08,19,Assistant Professor,Telecommunications,Mass Customer,N,No,1 
1403,Germana,McFadin,Female,18,1980-12-01,40,Geologist II,Retail,Mass Customer,N,No,16 
1404,Emmott,Mercik,Male,78,1957-07-30,63,Chemical Engineer,Manufacturing,Mass Customer,N,Yes,14 
1405,Kylie,Spriggin,Female,52,1958-04-05,62,VP Product Management,Manufacturing,High Net Worth,N,Yes,11 
1406,Georges,Tilne,Male,3,1970-05-05,50,Cost Accountant,Financial Services,High Net Worth,N,Yes,17 
1407,Tamarah,Sobtka,Female,43,1980-10-04,40,Structural Analysis Engineer,Manufacturing,Mass Customer,N,Yes,9 
1408,Kendricks,Plastow,Male,14,1997-06-22,23,Dental Hygienist,Health,High Net Worth,N,No,4 
1409,Tiffi,Hartless,Female,69,1996-05-07,24,Help Desk Technician,n/a,Mass Customer,N,No,4 
1410,Althea,Macvey,Female,10,1997-01-22,23,Marketing Manager,Retail,High Net Worth,N,Yes,6 
1411,Katrina,Coltart,Female,24,1994-05-04,26,Registered Nurse,Health,Mass Customer,N,Yes,5 
1412,Antonetta,Dumbrall,Female,20,1991-09-04,29,Tax Accountant,n/a,Mass Customer,N,Yes,4 
1413,Vi,Lauga,Female,47,1998-04-24,22,Administrative Assistant II,Financial Services,Mass Customer,N,No,3 
1414,Allison,Clowton,Female,57,1980-02-29,40,Help Desk Technician,Retail,Mass Customer,N,Yes,10 
1415,Merilyn,Dikle,Female,68,1998-12-14,22,Executive Secretary,Property,High Net Worth,N,Yes,3 
1416,Fraze,Face,Male,90,1967-04-30,53,Assistant Manager,n/a,High Net Worth,N,Yes,5 
1418,Valaria,Hugh,Female,80,1976-11-29,44,Senior Sales Associate,IT,Affluent Customer,N,Yes,21 
1419,Roddy,Ollerton,Male,5,1967-01-11,53,Physical Therapy Assistant,Financial Services,Mass Customer,N,Yes,4 
1420,Minni,Hanner,Female,14,1959-10-12,61,Dental Hygienist,Health,Mass Customer,N,No,11 
1421,Mallorie,Gouth,Female,74,1956-04-14,64,Senior Editor,Property,Mass Customer,N,No,20 
1422,Georgy,Rickwood,Male,31,1972-03-13,48,Nuclear Power Engineer,Manufacturing,Affluent Customer,N,Yes,16 
1423,Tiphanie,Klossek,Female,51,1959-06-17,61,Project Manager,Manufacturing,Mass Customer,N,No,19 
1424,Allin,Arbuckel,Male,56,1974-08-03,46,Occupational Therapist,Health,High Net Worth,N,Yes,14 
1425,Chrisy,Sivess,Male,20,1986-07-06,34,General Manager,Retail,High Net Worth,N,Yes,11 
1426,Allyn,Carswell,Female,72,1956-08-23,64,Financial Advisor,Financial Services,Mass Customer,N,No,17 
1427,Jodie,Juett,Male,14,1993-12-09,27,Environmental Specialist,Financial Services,High Net Worth,N,No,8 
1428,Morissa,Ozintsev,Female,93,1998-11-15,22,Sales Representative,Retail,High Net Worth,N,No,1 
1429,Dante,Jikylls,Male,94,1980-12-03,40,Legal Assistant,Health,Mass Customer,N,Yes,12 
1430,Kalli,Pigeram,Female,86,1999-07-24,21,Biostatistician I,Manufacturing,Mass Customer,N,Yes,3 
1431,Derek,Malafe,Male,29,1975-05-13,45,Sales Associate,Financial Services,Affluent Customer,N,Yes,17 
1432,Hiram,Kittiman,Male,70,1998-11-26,22,Tax Accountant,Argiculture,High Net Worth,N,Yes,2 
1433,Marya,Szwandt,Female,15,1958-09-25,62,Account Coordinator,IT,Mass Customer,N,No,20 
1434,Craig,Guswell,Male,42,1973-08-14,47,Statistician I,Property,High Net Worth,N,No,9 
1435,Derek,Podmore,Male,96,1968-04-27,52,Software Engineer II,Telecommunications,Affluent Customer,N,Yes,19 
1436,Tonnie,Andryunin,Male,40,1999-10-29,21,General Manager,n/a,Affluent Customer,N,No,3 
1437,Gearalt,Challis,Male,35,1974-09-12,46,Electrical Engineer,Manufacturing,Affluent Customer,N,No,20 
1438,Winifred,MacRonald,Female,27,1975-11-01,45,Social Worker,Health,Mass Customer,N,Yes,14 
1439,Leupold,Detoc,Male,97,1965-07-28,55,GIS Technical Architect,Retail,Mass Customer,N,No,19 
1440,Consuela,O'Logan,Female,19,1965-11-22,55,Human Resources Manager,Financial Services,High Net Worth,N,Yes,12 
1444,Claudian,Ruos,Male,97,1975-04-14,45,Payment Adjustment Coordinator,Health,Mass Customer,N,No,8 
1445,Bettine,Yoselevitch,Female,57,1973-03-29,47,Web Designer II,IT,Affluent Customer,N,No,18 
1446,Gabriello,Nell,Male,51,1987-04-15,33,Engineer I,Manufacturing,Mass Customer,N,No,17 
1447,Renaldo,Maudsley,Male,29,1996-06-16,24,Civil Engineer,Manufacturing,Mass Customer,N,No,4 
1448,Hinze,Bullent,Male,40,1988-08-09,32,VP Product Management,Property,Mass Customer,N,No,20 
1449,Ashly,Abramamovh,Female,38,1967-08-26,53,Staff Accountant IV,n/a,High Net Worth,N,No,4 
1450,Floris,Dunkerley,Female,23,1964-01-24,56,Statistician I,Manufacturing,Affluent Customer,N,No,6 
1451,Courtney,Meas,Female,32,1977-02-01,43,Junior Executive,Argiculture,Mass Customer,N,Yes,16 
1452,Zachery,Hamber,Male,99,1955-12-31,64,Safety Technician III,Retail,Mass Customer,N,No,20 
1454,Caesar,Wattam,Male,4,1979-04-07,41,Physical Therapy Assistant,Argiculture,Mass Customer,N,Yes,3 
1456,Berkie,Croall,Male,97,1964-12-11,56,Health Coach II,Property,Mass Customer,N,Yes,6 
1457,Leonore,Slixby,Female,99,1978-08-20,42,Speech Pathologist,n/a,Affluent Customer,N,Yes,12 
1458,Ashley,Behneke,Male,40,1956-10-22,64,Account Representative IV,Telecommunications,Affluent Customer,N,No,11 
1459,Haydon,Berkery,Male,89,1998-06-16,22,Senior Sales Associate,Manufacturing,Mass Customer,N,No,4 
1460,Morley,Shutt,Male,92,1973-07-03,47,Information Systems Manager,Financial Services,High Net Worth,N,Yes,13 
1462,Omero,Hauxley,Male,16,1995-11-07,25,VP Accounting,Financial Services,Mass Customer,N,Yes,1 
1463,Willie,Landsberg,Male,53,1965-04-18,55,Chief Design Engineer,Property,High Net Worth,N,Yes,18 
1464,Mac,Leguay,Male,20,1984-10-03,36,Office Assistant II,n/a,Affluent Customer,N,Yes,10 
1465,Wilona,Osgood,Female,53,1971-02-18,49,Mechanical Systems Engineer,Financial Services,Mass Customer,N,Yes,5 
1466,Cyndia,Gull,Female,62,1998-01-05,22,Cost Accountant,Financial Services,High Net Worth,N,Yes,2 
1468,Adaline,Hayles,Female,37,1978-01-10,42,Financial Advisor,Financial Services,Mass Customer,N,No,22 
1470,Albie,Pach,Male,62,1995-12-04,25,Senior Cost Accountant,Financial Services,High Net Worth,N,Yes,8 
1472,Demeter,Robbeke,Female,3,1964-03-03,56,Environmental Specialist,Financial Services,Mass Customer,N,No,17 
1473,Darrick,Feake,Male,49,1960-04-21,60,VP Product Management,n/a,Mass Customer,N,Yes,20 
1474,Farley,Rosen,Male,54,1986-05-27,34,Structural Analysis Engineer,Health,Mass Customer,N,Yes,21 
1475,Aristotle,Jess,Male,41,1985-07-21,35,Recruiting Manager,Retail,Affluent Customer,N,Yes,7 
1476,Vaughn,Browse,Male,25,1986-11-21,34,Structural Analysis Engineer,n/a,Affluent Customer,N,Yes,20 
1478,Fulton,Blayney,Male,40,1992-12-05,28,VP Quality Control,Financial Services,High Net Worth,N,No,9 
1479,Avrom,Clougher,Male,25,1977-10-20,43,Help Desk Technician,Argiculture,Mass Customer,N,No,21 
1480,Bird,Diess,Female,83,1995-05-21,25,Legal Assistant,n/a,High Net Worth,N,Yes,5 
1481,Ellissa,Stanney,Female,93,1976-06-26,44,Senior Financial Analyst,Financial Services,Affluent Customer,N,No,14 
1482,Georas,Niesel,Male,29,1979-04-30,41,Electrical Engineer,Manufacturing,Mass Customer,N,No,12 
1483,Beth,Daile,Female,55,1971-12-11,49,Senior Quality Engineer,Telecommunications,Mass Customer,N,Yes,14 
1484,Willette,Boodell,Female,26,1986-03-05,34,Administrative Assistant IV,n/a,Mass Customer,N,No,18 
1485,Meredeth,Luck,Male,50,1969-08-02,51,Food Chemist,Health,Mass Customer,N,Yes,6 
1486,Dag,Landell,Male,14,1978-08-07,42,Geological Engineer,Manufacturing,Mass Customer,N,No,10 
1487,Kaela,Soppett,Female,58,1979-05-23,41,Web Designer IV,n/a,Affluent Customer,N,Yes,5 
1488,Donnamarie,Andrieu,Female,82,1986-09-30,34,Assistant Manager,n/a,Mass Customer,N,Yes,17 
1489,Mead,Wollard,Male,17,1993-05-13,27,Teacher,Health,Mass Customer,N,No,4 
1490,Lusa,Hargerie,Female,36,1970-01-03,50,Cost Accountant,Financial Services,Mass Customer,N,Yes,6 
1491,Agneta,Swiggs,Female,96,1997-08-03,23,Senior Sales Associate,Health,Mass Customer,N,Yes,4 
1492,Cordey,Tomik,Female,51,1980-01-11,40,Media Manager I,n/a,Mass Customer,N,No,7 
1493,Lisabeth,Fundell,Female,51,1987-08-12,33,Engineer II,Argiculture,High Net Worth,N,No,22 
1494,Levon,Parlor,Male,46,1986-11-03,34,Geologist I,n/a,Mass Customer,N,Yes,7 
1495,Charmion,Dobsons,Female,4,1989-08-14,31,Physical Therapy Assistant,Health,High Net Worth,N,Yes,8 
1496,Cordie,Disbrow,Female,22,1998-05-02,22,Human Resources Manager,IT,Affluent Customer,N,No,3 
1497,Karole,Grinin,Female,70,1973-11-08,47,Marketing Assistant,Retail,High Net Worth,N,No,14 
1498,Janot,McGougan,Female,84,1989-09-27,31,Nurse,n/a,Affluent Customer,N,Yes,13 
1499,Patton,Wrey,Male,88,1973-08-18,47,Design Engineer,Manufacturing,Mass Customer,N,Yes,11 
1501,Shelby,Trayhorn,Female,74,1973-07-31,47,Account Executive,Property,Mass Customer,N,Yes,14 
1502,Margalit,Handrick,Female,52,1990-03-26,30,Design Engineer,Financial Services,Affluent Customer,N,Yes,11 
1503,Del,Scullin,Female,1,1968-02-25,52,Media Manager III,n/a,Affluent Customer,N,No,6 
1504,Coop,Corneck,Male,98,1975-01-03,45,Data Coordiator,Property,Affluent Customer,N,Yes,13 
1505,Cristian,Trounce,Male,90,1993-10-21,27,Recruiting Manager,Financial Services,Mass Customer,N,No,3 
1508,Orv,Milland,Male,80,1986-08-28,34,Clinical Specialist,Health,Affluent Customer,N,Yes,11 
1510,Timmie,Chitty,Male,94,1959-02-05,61,Actuary,Financial Services,Mass Customer,N,No,18 
1511,Yves,Trehearne,Male,97,1990-07-08,30,Internal Auditor,Financial Services,Mass Customer,N,No,4 
1513,Wendel,Cator,Male,13,1970-06-05,50,Quality Engineer,n/a,Affluent Customer,N,Yes,16 
1514,Pren,Brangan,Male,15,1962-01-16,58,Professor,n/a,Mass Customer,N,No,14 
1515,Dietrich,Escott,Male,80,1990-08-19,30,Geological Engineer,Manufacturing,Mass Customer,N,Yes,2 
1516,Ham,Pietrusiak,Male,6,1967-07-12,53,VP Sales,IT,Affluent Customer,N,No,19 
1517,Murdoch,Twort,Male,90,1987-09-15,33,Operator,IT,Affluent Customer,N,No,12 
1518,Dallon,Greatreax,Male,66,1971-01-02,49,Safety Technician IV,Property,Affluent Customer,N,No,18 
1519,Marwin,Jeyness,Male,35,2001-11-30,19,Administrative Assistant IV,Telecommunications,High Net Worth,N,Yes,1 
1521,Pernell,Duffett,Male,49,1995-11-13,25,Business Systems Development Analyst,Financial Services,Affluent Customer,N,Yes,22 
1522,Hubie,Thunnerclef,Male,57,1994-06-13,26,Paralegal,Financial Services,Mass Customer,N,No,7 
1523,Brnaba,Dighton,Male,78,1959-09-06,61,Product Engineer,Financial Services,Mass Customer,N,Yes,17 
1524,Bonni,Drakers,Female,7,1975-04-29,45,Administrative Officer,Financial Services,Mass Customer,N,Yes,16 
1525,Philis,Whittam,Female,43,1966-07-15,54,Database Administrator III,Financial Services,High Net Worth,N,No,5 
1526,Charlie,MacKibbon,Male,50,1964-11-07,56,Editor,Manufacturing,Mass Customer,N,Yes,19 
1527,Gerek,Chape,Male,23,1997-10-15,23,Chemical Engineer,Manufacturing,Mass Customer,N,No,2 
1529,Tansy,Beltzner,Female,0,1986-10-21,34,Media Manager III,Financial Services,High Net Worth,N,Yes,5 
1530,Alexandr,Maylard,Male,89,1976-01-12,44,Pharmacist,Health,Mass Customer,N,Yes,9 
1531,Evaleen,Pusey,Female,20,1966-03-17,54,Administrative Assistant III,Financial Services,Mass Customer,N,Yes,13 
1532,Marty,Wiggall,Female,27,1972-10-26,48,VP Accounting,Financial Services,Mass Customer,N,Yes,10 
1533,Sonia,Rous,Female,59,1977-07-02,43,Social Worker,Health,Affluent Customer,N,Yes,8 
1534,Rosabelle,Hollington,Female,74,1998-11-30,22,Human Resources Assistant I,Manufacturing,Mass Customer,N,No,4 
1535,Emanuel,Baukham,Male,80,1997-04-08,23,Cost Accountant,Financial Services,Affluent Customer,N,Yes,3 
1536,Tiffany,Fanshaw,Female,28,1979-10-04,41,Software Consultant,Financial Services,Affluent Customer,N,Yes,15 
1537,Andres,Beranek,Male,23,1969-11-17,51,Librarian,Entertainment,Mass Customer,N,No,10 
1538,Ahmed,Edmondson,Male,74,1989-04-22,31,Pharmacist,Health,High Net Worth,N,Yes,12 
1539,Filberte,Godmer,Male,3,1977-11-17,43,Account Executive,n/a,Mass Customer,N,Yes,16 
1540,Ilene,Agett,Female,53,1962-03-17,58,Mechanical Systems Engineer,Property,Mass Customer,N,Yes,19 
1541,Dynah,Grimes,Female,7,1954-12-28,66,Structural Engineer,Argiculture,Mass Customer,N,Yes,13 
1542,Sanders,Fernyhough,Male,56,1978-07-27,42,Food Chemist,Health,Mass Customer,N,Yes,12 
1543,Michaela,Andrasch,Female,25,1993-10-13,27,Database Administrator III,n/a,High Net Worth,N,No,9 
1544,Keane,Moneypenny,Male,75,1963-08-22,57,Dental Hygienist,Health,Affluent Customer,N,Yes,11 
1545,Carver,Saturley,Male,34,1977-09-06,43,Associate Professor,Health,Mass Customer,N,Yes,15 
1546,Natalya,Moscone,Female,22,1956-10-28,64,Compensation Analyst,Financial Services,Mass Customer,N,Yes,8 
1547,Chiquita,Billyard,Female,82,1990-02-26,30,Account Coordinator,n/a,Mass Customer,N,Yes,12 
1550,Nell,MacCafferky,Female,3,1986-09-12,34,Programmer Analyst II,IT,Mass Customer,N,Yes,12 
1551,Joell,Balfe,Female,37,1975-05-30,45,Computer Systems Analyst I,Entertainment,Affluent Customer,N,No,17 
1552,Cully,Mangeon,Male,80,1988-06-06,32,Research Associate,Entertainment,Mass Customer,N,Yes,8 
1553,Vanna,Matts,Female,68,1956-05-31,64,Administrative Assistant IV,Retail,High Net Worth,N,No,7 
1554,Land,Aarons,Male,83,1994-08-12,26,Assistant Manager,Retail,Affluent Customer,N,No,3 
1555,Marcello,Spenclay,Male,60,1962-08-19,58,Tax Accountant,Health,High Net Worth,N,No,15 
1556,Bartram,Brownstein,Male,30,1986-03-25,34,Web Developer III,Manufacturing,Mass Customer,N,Yes,6 
1557,Efren,Castanos,Male,64,1975-08-14,45,Speech Pathologist,Financial Services,Mass Customer,N,No,6 
1558,Oberon,Scading,Male,14,1991-05-12,29,Information Systems Manager,Financial Services,Affluent Customer,N,No,2 
1561,Clemens,Rawll,Male,47,1975-03-14,45,Graphic Designer,Manufacturing,Mass Customer,N,Yes,14 
1562,Elset,Biasio,Female,29,1984-07-11,36,Staff Scientist,n/a,Affluent Customer,N,Yes,3 
1563,Crosby,Claeskens,Male,39,1992-03-10,28,Account Representative IV,Property,Mass Customer,N,No,9 
1564,Sascha,Tander,Female,42,1964-02-27,56,Geologist III,Retail,Mass Customer,N,No,16 
1565,Jay,Janiszewski,Male,71,1953-08-17,67,Sales Representative,Retail,High Net Worth,N,Yes,11 
1566,Stavros,Goodinson,Male,95,1962-01-03,58,Executive Secretary,Argiculture,Mass Customer,N,No,17 
1567,Florri,Ramsdell,Female,18,1971-12-16,49,Teacher,n/a,Mass Customer,N,No,16 
1568,Bellanca,Strutz,Female,78,1980-05-23,40,Chemical Engineer,Manufacturing,Mass Customer,N,Yes,9 
1569,Dave,Mews,Male,87,1987-06-03,33,Structural Analysis Engineer,n/a,Mass Customer,N,No,8 
1570,Phil,Dodle,Female,70,1995-11-20,25,Staff Accountant III,Entertainment,Mass Customer,N,No,17 
1571,Tadeas,McUre,Male,19,1980-09-08,40,Clinical Specialist,Health,Mass Customer,N,Yes,22 
1572,Tam,Jahner,Male,51,1957-07-26,63,Recruiting Manager,Financial Services,High Net Worth,N,Yes,16 
1573,Aurea,Reubens,Female,48,1994-07-05,26,Web Designer I,Property,Mass Customer,N,Yes,4 
1574,Werner,Wall,Male,16,1995-11-15,25,Database Administrator I,n/a,Affluent Customer,N,Yes,2 
1575,Phaidra,Jindacek,Female,82,1989-03-13,31,Design Engineer,Retail,Mass Customer,N,No,17 
1576,Reube,Roscrigg,Male,77,1985-11-10,35,VP Marketing,Financial Services,Mass Customer,N,No,20 
1577,Diannne,Teager,Female,87,1976-09-08,44,Automation Specialist I,Manufacturing,High Net Worth,N,No,10 
1579,Madelaine,Siegertsz,Female,40,1978-01-27,42,Desktop Support Technician,Financial Services,Affluent Customer,N,Yes,17 
1580,Laird,Prover,Male,23,1981-06-21,39,Associate Professor,Retail,High Net Worth,N,No,5 
1581,Melessa,Delyth,Female,26,1974-04-13,46,Recruiter,Argiculture,Mass Customer,N,No,13 
1582,Francesco,Wasson,Male,32,1978-01-14,42,Office Assistant III,Property,Mass Customer,N,No,4 
1585,Stillman,Sackur,Male,87,1961-04-07,59,Pharmacist,Health,Mass Customer,N,Yes,5 
1586,Madelena,Risson,Female,47,1985-12-27,35,Physical Therapy Assistant,Manufacturing,High Net Worth,N,No,15 
1587,Kevan,Laminman,Male,17,1986-08-16,34,Software Test Engineer III,Entertainment,Affluent Customer,N,Yes,12 
1588,Dukey,McCrie,Male,24,1983-01-28,37,Administrative Officer,IT,High Net Worth,N,Yes,7 
1589,Walker,Bartalot,Male,83,1989-07-08,31,Human Resources Manager,Health,Mass Customer,N,Yes,4 
1590,Crystie,Fontanet,Female,8,1965-12-09,55,Assistant Manager,Retail,Mass Customer,N,No,14 
1591,Fonz,Jankin,Male,4,1976-09-14,44,Operator,Manufacturing,Mass Customer,N,Yes,14 
1592,Thorin,Klagges,Male,21,1986-08-04,34,Software Test Engineer III,n/a,Mass Customer,N,Yes,14 
1593,Tommy,Kupisz,Female,69,1979-10-11,41,Tax Accountant,IT,Mass Customer,N,No,17 
1594,Rolando,Amyes,Male,62,1981-11-26,39,Human Resources Manager,Property,Mass Customer,N,No,7 
1595,Kora,Paoli,Female,15,1976-02-21,44,Senior Financial Analyst,Financial Services,High Net Worth,N,Yes,11 
1596,Vinnie,Sails,Male,2,1969-07-01,51,Cost Accountant,Financial Services,High Net Worth,N,Yes,8 
1597,Jeffry,Slowly,Male,93,1977-02-01,43,Nurse Practicioner,Retail,Affluent Customer,N,No,14 
1598,Guendolen,Betterton,Female,87,1973-12-02,47,Safety Technician III,n/a,Mass Customer,N,No,11 
1600,Priscella,Stathers,Female,20,1985-05-21,35,Senior Financial Analyst,Financial Services,High Net Worth,N,No,2 
1601,Nita,McCarthy,Female,45,1993-02-11,27,Desktop Support Technician,Manufacturing,Affluent Customer,N,No,1 
1602,Shamus,Dennerly,Male,68,1979-01-09,41,Professor,Retail,Mass Customer,N,No,15 
1603,Osgood,Emerine,Male,89,1988-11-20,32,Quality Engineer,Manufacturing,Affluent Customer,N,Yes,20 
1606,Shayne,Ellesworthe,Female,93,1980-11-25,40,Environmental Specialist,n/a,Affluent Customer,N,Yes,9 
1607,Tiffani,Van Castele,Female,39,1988-01-22,32,Marketing Assistant,Retail,Mass Customer,N,Yes,15 
1608,Fernande,Petzolt,Female,87,1958-09-21,62,Software Engineer III,n/a,Mass Customer,N,Yes,6 
1609,Reginald,Hanwright,Male,64,1996-11-26,24,Professor,Property,Mass Customer,N,Yes,3 
1610,Valaree,Chisolm,Female,75,1955-02-10,65,Structural Engineer,n/a,High Net Worth,N,Yes,9 
1612,Wendel,Headland,Male,70,1987-04-17,33,Community Outreach Specialist,Financial Services,High Net Worth,N,Yes,22 
1616,Shamus,Attenbrough,Male,75,1955-08-16,65,Media Manager II,Retail,High Net Worth,N,Yes,19 
1617,Jannelle,Ort,Female,97,1978-07-06,42,Compensation Analyst,Financial Services,Affluent Customer,N,No,10 
1618,Andee,Scardifeild,Female,90,1966-03-01,54,Senior Developer,n/a,Mass Customer,N,No,19 
1619,Matteo,Hallum,Male,83,1971-12-22,49,Staff Accountant III,n/a,Mass Customer,N,Yes,6 
1620,Jerrold,Bernetti,Male,18,1992-07-27,28,Structural Analysis Engineer,n/a,High Net Worth,N,Yes,2 
1621,Sibley,Eliyahu,Female,10,1974-09-09,46,Social Worker,Health,Mass Customer,N,No,22 
1622,Pietrek,Crowe,Male,44,1978-05-30,42,Senior Quality Engineer,n/a,High Net Worth,N,No,16 
1623,Katy,Taffee,Female,29,1997-12-24,23,Software Test Engineer III,Entertainment,High Net Worth,N,Yes,2 
1624,Hakim,Burnhard,Male,18,1980-05-04,40,Compensation Analyst,Financial Services,Mass Customer,N,Yes,6 
1625,Caryl,Clara,Male,20,1977-12-09,43,Information Systems Manager,Property,Mass Customer,N,Yes,10 
1626,Fanchon,Fist,Female,82,1979-04-19,41,VP Accounting,Financial Services,Mass Customer,N,No,14 
1627,Vladimir,Morphet,Male,44,1961-11-19,59,Librarian,Entertainment,Affluent Customer,N,No,16 
1629,Edsel,Lester,Male,46,1974-08-21,46,VP Accounting,Financial Services,Mass Customer,N,No,14 
1630,Sonni,Lindstedt,Female,63,1984-09-16,36,Professor,Manufacturing,Mass Customer,N,No,16 
1631,Towny,Beebee,Male,11,1996-09-03,24,Speech Pathologist,Financial Services,Affluent Customer,N,No,1 
1632,Orbadiah,Kennicott,Male,43,1985-08-12,35,Electrical Engineer,Manufacturing,High Net Worth,N,Yes,3 
